UID,Price,Date,Street,District,Region,Postcode,oseast1m,osnrth1m
592885,375000,09/18/2015 0:00,ARLINGTON ROAD,CAMDEN,GREATER LONDON,NW17LE,529034,183550
593982,375000,10/19/2015 0:00,WILLOUGHBY ROAD,CAMDEN,GREATER LONDON,NW31SA,526709,185684
594349,375000,01/30/2015 0:00,HAVERSTOCK HILL,CAMDEN,GREATER LONDON,NW34RX,527461,184948
595409,375000,11/30/2015 0:00,QUEENS CRESCENT,CAMDEN,GREATER LONDON,NW53QH,528090,184672
595421,375000,07/03/2015 0:00,CRESSFIELD CLOSE,CAMDEN,GREATER LONDON,NW54BN,528461,185325
927487,375000,05/20/2015 0:00,UPPER WOBURN PLACE,CAMDEN,GREATER LONDON,WC1H0HP,529830,182463
927537,375000,09/01/2015 0:00,BIDBOROUGH STREET,CAMDEN,GREATER LONDON,WC1H9DL,530165,182764
594438,372500,08/21/2015 0:00,FINCHLEY ROAD,CAMDEN,GREATER LONDON,NW35ES,526538,184499
593432,372000,03/03/2015 0:00,GARLINGE ROAD,CAMDEN,GREATER LONDON,NW23TR,524683,184714
595413,372000,01/16/2015 0:00,LAMBLE STREET,CAMDEN,GREATER LONDON,NW54AS,528120,185418
595761,372000,09/09/2015 0:00,ACOL ROAD,CAMDEN,GREATER LONDON,NW63AE,525471,184086
595961,371000,06/05/2015 0:00,KILBURN VALE,CAMDEN,GREATER LONDON,NW64QR,525504,183743
594038,370000,08/14/2015 0:00,ETON COLLEGE ROAD,CAMDEN,GREATER LONDON,NW32DW,527979,184519
594385,370000,09/10/2015 0:00,BELSIZE GROVE,CAMDEN,GREATER LONDON,NW34UN,527373,184799
595379,370000,04/02/2015 0:00,MALDEN ROAD,CAMDEN,GREATER LONDON,NW53HG,528267,184801
595865,370000,05/15/2015 0:00,WOODCHURCH ROAD,CAMDEN,GREATER LONDON,NW63PN,525536,184262
927578,369950,09/24/2015 0:00,JUDD STREET,CAMDEN,GREATER LONDON,WC1H9QW,530276,182526
927501,367500,03/02/2015 0:00,WOBURN PLACE,CAMDEN,GREATER LONDON,WC1H0LW,530098,182164
593383,366000,05/29/2015 0:00,SHOOT UP HILL,CAMDEN,GREATER LONDON,NW23PE,524397,185042
594339,365000,07/10/2015 0:00,HAVERSTOCK HILL,CAMDEN,GREATER LONDON,NW34QX,527388,185019
595272,365000,04/02/2015 0:00,KENTISH TOWN ROAD,CAMDEN,GREATER LONDON,NW52JT,528964,184897
595325,365000,02/19/2015 0:00,MONTPELIER GROVE,CAMDEN,GREATER LONDON,NW52XD,529370,185435
595946,361500,06/05/2015 0:00,WEST END LANE,CAMDEN,GREATER LONDON,NW64NU,525412,183785
593449,360000,08/28/2015 0:00,MANSTONE ROAD,CAMDEN,GREATER LONDON,NW23XG,524238,185319
594369,360000,12/11/2015 0:00,PRIMROSE GARDENS,CAMDEN,GREATER LONDON,NW34TN,527511,184717
595525,360000,03/20/2015 0:00,AGAMEMNON ROAD,CAMDEN,GREATER LONDON,NW61DY,524942,185336
595653,360000,07/31/2015 0:00,PANDORA ROAD,CAMDEN,GREATER LONDON,NW61TS,525249,184978
595698,360000,03/17/2015 0:00,LOVERIDGE ROAD,CAMDEN,GREATER LONDON,NW62DT,524896,184689
595933,360000,07/03/2015 0:00,MAZENOD AVENUE,CAMDEN,GREATER LONDON,NW64LR,525300,184033
927506,360000,04/22/2015 0:00,WOBURN PLACE,CAMDEN,GREATER LONDON,WC1H0NF,530098,182164
594526,359950,08/14/2015 0:00,FROGNAL,CAMDEN,GREATER LONDON,NW36AR,526239,185128
595916,357950,05/22/2015 0:00,KINGSGATE ROAD,CAMDEN,GREATER LONDON,NW64LA,525206,184204
594205,357000,06/08/2015 0:00,FELLOWS ROAD,CAMDEN,GREATER LONDON,NW33LZ,527650,184458
512327,355250,02/20/2015 0:00,CHESTER ROAD,CAMDEN,GREATER LONDON,N195DF,528839,186587
593017,355000,08/10/2015 0:00,CAMDEN ROAD,CAMDEN,GREATER LONDON,NW19DY,529177,184113
594070,355000,01/16/2015 0:00,CONSTANTINE ROAD,CAMDEN,GREATER LONDON,NW32LP,527542,185648
594282,355000,10/16/2015 0:00,LAMBOLLE ROAD,CAMDEN,GREATER LONDON,NW34HS,527193,184650
595423,355000,07/10/2015 0:00,MALDEN ROAD,CAMDEN,GREATER LONDON,NW54DD,528175,184780
595588,355000,03/06/2015 0:00,MILL LANE,CAMDEN,GREATER LONDON,NW61NF,525029,185173
592114,352500,01/30/2015 0:00,CAMDEN HIGH STREET,CAMDEN,GREATER LONDON,NW10NE,528951,183826
594383,350100,10/14/2015 0:00,BELSIZE GROVE,CAMDEN,GREATER LONDON,NW34UN,527373,184799
592116,350000,05/01/2015 0:00,ST PANCRAS WAY,CAMDEN,GREATER LONDON,NW10QH,529549,183869
593037,350000,08/14/2015 0:00,WILMOT PLACE,CAMDEN,GREATER LONDON,NW19JS,529147,184418
593056,350000,08/14/2015 0:00,KENTISH TOWN ROAD,CAMDEN,GREATER LONDON,NW19PY,528990,184569
594073,350000,10/08/2015 0:00,MACKESON ROAD,CAMDEN,GREATER LONDON,NW32LT,527673,185606
595230,350000,04/02/2015 0:00,INGESTRE ROAD,CAMDEN,GREATER LONDON,NW51XE,528880,185793
595407,350000,05/11/2015 0:00,QUEENS CRESCENT,CAMDEN,GREATER LONDON,NW53QH,528090,184672
595420,350000,08/06/2015 0:00,CRESSFIELD CLOSE,CAMDEN,GREATER LONDON,NW54BN,528461,185325
595749,350000,05/19/2015 0:00,LOWFIELD ROAD,CAMDEN,GREATER LONDON,NW62PR,525196,184461
595881,350000,03/20/2015 0:00,COMPAYNE GARDENS,CAMDEN,GREATER LONDON,NW63RS,525578,184447
595915,350000,02/12/2015 0:00,GRANGE PLACE,CAMDEN,GREATER LONDON,NW64JX,525154,184091
595964,350000,10/29/2015 0:00,DOBSON CLOSE,CAMDEN,GREATER LONDON,NW64RU,526529,184226
927479,350000,05/06/2015 0:00,RIDGMOUNT STREET,CAMDEN,GREATER LONDON,WC1E7AQ,529730,181865
927500,350000,12/18/2015 0:00,WOBURN PLACE,CAMDEN,GREATER LONDON,WC1H0LW,530098,182164
927514,350000,09/18/2015 0:00,WOBURN PLACE,CAMDEN,GREATER LONDON,WC1H0NL,530098,182164
594415,349950,10/09/2015 0:00,DALEHAM GARDENS,CAMDEN,GREATER LONDON,NW35BU,526673,185076
284553,347300,07/20/2015 0:00,BOURNE ESTATE,CAMDEN,GREATER LONDON,EC1N7UE,531066,181933
594188,347000,07/24/2015 0:00,FELLOWS ROAD,CAMDEN,GREATER LONDON,NW33JH,526948,184350
594346,346743,06/15/2015 0:00,HAVERSTOCK HILL,CAMDEN,GREATER LONDON,NW34RX,527461,184948
592633,345000,09/25/2015 0:00,CLARENCE GARDENS,CAMDEN,GREATER LONDON,NW13LJ,528878,182628
592640,345000,07/03/2015 0:00,STANHOPE STREET,CAMDEN,GREATER LONDON,NW13RJ,529111,182824
595428,345000,12/10/2015 0:00,WEEDINGTON ROAD,CAMDEN,GREATER LONDON,NW54DX,528309,185056
595493,345000,05/22/2015 0:00,HOLMDALE ROAD,CAMDEN,GREATER LONDON,NW61BJ,525262,185153
593384,341599,03/03/2015 0:00,SHOOT UP HILL,CAMDEN,GREATER LONDON,NW23PG,524439,185013
595237,341500,04/17/2015 0:00,SANDALL ROAD,CAMDEN,GREATER LONDON,NW52AP,529436,184728
594544,341000,11/17/2015 0:00,LITHOS ROAD,CAMDEN,GREATER LONDON,NW36DX,526061,184951
512318,340000,10/23/2015 0:00,BRECKNOCK ROAD,CAMDEN,GREATER LONDON,N195AD,529357,185607
512405,340000,03/27/2015 0:00,LULOT GARDENS,CAMDEN,GREATER LONDON,N195TS,528853,186852
593016,340000,03/20/2015 0:00,CAMDEN ROAD,CAMDEN,GREATER LONDON,NW19DY,529177,184113
595424,340000,04/15/2015 0:00,ARCTIC STREET,CAMDEN,GREATER LONDON,NW54DJ,528515,185145
595914,340000,04/27/2015 0:00,ERESBY PLACE,CAMDEN,GREATER LONDON,NW64JT,525215,184064
515668,337500,10/13/2015 0:00,MAKEPEACE AVENUE,CAMDEN,GREATER LONDON,N66ES,528492,186772
592663,337500,09/21/2015 0:00,CUMBERLAND TERRACE MEWS,CAMDEN,GREATER LONDON,NW14HR,528711,183116
927494,337500,10/20/2015 0:00,WOBURN PLACE,CAMDEN,GREATER LONDON,WC1H0LP,530098,182164
927503,337000,04/02/2015 0:00,WOBURN PLACE,CAMDEN,GREATER LONDON,WC1H0ND,530098,182164
596153,336000,06/25/2015 0:00,SPRINGFIELD LANE,CAMDEN,GREATER LONDON,NW65UB,525564,183529
593008,335000,03/20/2015 0:00,CAMDEN PARK ROAD,CAMDEN,GREATER LONDON,NW19AX,529902,184702
595263,335000,02/02/2015 0:00,LUPTON STREET,CAMDEN,GREATER LONDON,NW52HT,529190,185700
596105,335000,07/03/2015 0:00,MORTIMER CRESCENT,CAMDEN,GREATER LONDON,NW65NT,525693,183626
927511,335000,09/07/2015 0:00,WOBURN PLACE,CAMDEN,GREATER LONDON,WC1H0NJ,530098,182164
927580,335000,05/22/2015 0:00,JUDD STREET,CAMDEN,GREATER LONDON,WC1H9QW,530276,182526
515663,334000,06/26/2015 0:00,OAKESHOTT AVENUE,CAMDEN,GREATER LONDON,N66EA,528434,186809
592639,330000,12/01/2015 0:00,AUGUSTUS STREET,CAMDEN,GREATER LONDON,NW13RE,529019,182851
593038,330000,06/02/2015 0:00,WILMOT PLACE,CAMDEN,GREATER LONDON,NW19JS,529147,184418
594394,330000,04/17/2015 0:00,BELSIZE GROVE,CAMDEN,GREATER LONDON,NW34XD,527349,184920
594442,330000,01/27/2015 0:00,NEW COLLEGE COURT,CAMDEN,GREATER LONDON,NW35EX,526491,184534
594607,330000,03/30/2015 0:00,FINCHLEY ROAD,CAMDEN,GREATER LONDON,NW37AJ,525139,186003
595642,330000,07/10/2015 0:00,WEST END LANE,CAMDEN,GREATER LONDON,NW61RD,525437,185155
927489,330000,10/23/2015 0:00,WOBURN PLACE,CAMDEN,GREATER LONDON,WC1H0LL,530098,182164
927509,330000,10/30/2015 0:00,WOBURN PLACE,CAMDEN,GREATER LONDON,WC1H0NJ,530098,182164
927834,330000,04/06/2015 0:00,SHELTON STREET,CAMDEN,GREATER LONDON,WC2H9JU,530262,181177
595431,329950,09/04/2015 0:00,QUEENS CRESCENT,CAMDEN,GREATER LONDON,NW54EB,528246,185037
595723,328000,05/08/2015 0:00,NETHERWOOD STREET,CAMDEN,GREATER LONDON,NW62JS,524920,184437
595693,327500,07/01/2015 0:00,HALL OAK WALK,CAMDEN,GREATER LONDON,NW62BQ,524861,184861
592897,325000,09/04/2015 0:00,MORNINGTON TERRACE,CAMDEN,GREATER LONDON,NW17RS,528866,183456
593023,325000,02/20/2015 0:00,CAMDEN ROAD,CAMDEN,GREATER LONDON,NW19HE,529667,184764
593040,325000,06/11/2015 0:00,WILMOT PLACE,CAMDEN,GREATER LONDON,NW19JS,529147,184418
593041,325000,06/09/2015 0:00,WILMOT PLACE,CAMDEN,GREATER LONDON,NW19JS,529147,184418
594058,325000,12/02/2015 0:00,SAVERNAKE ROAD,CAMDEN,GREATER LONDON,NW32JP,527860,185719
594135,325000,01/14/2015 0:00,GARNETT ROAD,CAMDEN,GREATER LONDON,NW32XP,527635,185328
595253,325000,01/16/2015 0:00,GAISFORD STREET,CAMDEN,GREATER LONDON,NW52EH,529245,184873
595435,325000,03/02/2015 0:00,QUEENS CRESCENT,CAMDEN,GREATER LONDON,NW54EG,528175,185021
596098,325000,05/22/2015 0:00,MORTIMER CRESCENT,CAMDEN,GREATER LONDON,NW65NR,525693,183626
596103,325000,11/16/2015 0:00,MORTIMER CRESCENT,CAMDEN,GREATER LONDON,NW65NS,525693,183626
596109,325000,04/07/2015 0:00,MORTIMER CRESCENT,CAMDEN,GREATER LONDON,NW65NT,525693,183626
927495,325000,03/02/2015 0:00,WOBURN PLACE,CAMDEN,GREATER LONDON,WC1H0LR,530098,182164
927496,325000,09/25/2015 0:00,WOBURN PLACE,CAMDEN,GREATER LONDON,WC1H0LR,530098,182164
927507,325000,03/27/2015 0:00,WOBURN PLACE,CAMDEN,GREATER LONDON,WC1H0NJ,530098,182164
595912,322500,05/19/2015 0:00,ERESBY PLACE,CAMDEN,GREATER LONDON,NW64JT,525215,184064
515667,320000,02/05/2015 0:00,OAKESHOTT AVENUE,CAMDEN,GREATER LONDON,N66ED,528531,186839
593381,320000,05/22/2015 0:00,SHOOT UP HILL,CAMDEN,GREATER LONDON,NW23PD,524373,185087
593382,320000,04/08/2015 0:00,SHOOT UP HILL,CAMDEN,GREATER LONDON,NW23PE,524397,185042
593386,320000,11/27/2015 0:00,SHOOT UP HILL,CAMDEN,GREATER LONDON,NW23PH,524450,184988
594382,320000,12/11/2015 0:00,BELSIZE GROVE,CAMDEN,GREATER LONDON,NW34UN,527373,184799
595775,320000,02/16/2015 0:00,WEST HAMPSTEAD MEWS,CAMDEN,GREATER LONDON,NW63BB,525606,184556
595776,320000,02/16/2015 0:00,WEST HAMPSTEAD MEWS,CAMDEN,GREATER LONDON,NW63BB,525606,184556
927561,320000,09/25/2015 0:00,JUDD STREET,CAMDEN,GREATER LONDON,WC1H9NU,530177,182666
595427,318500,09/30/2015 0:00,WEEDINGTON ROAD,CAMDEN,GREATER LONDON,NW54DX,528309,185056
594392,317900,07/01/2015 0:00,BELSIZE GROVE,CAMDEN,GREATER LONDON,NW34XB,527349,184920
592071,315000,12/11/2015 0:00,BAYHAM STREET,CAMDEN,GREATER LONDON,NW10BA,529041,183860
594197,315000,01/09/2015 0:00,FELLOWS ROAD,CAMDEN,GREATER LONDON,NW33JP,527038,184321
594204,315000,01/15/2015 0:00,FELLOWS ROAD,CAMDEN,GREATER LONDON,NW33LZ,527650,184458
594393,315000,10/16/2015 0:00,BELSIZE GROVE,CAMDEN,GREATER LONDON,NW34XB,527349,184920
594555,315000,02/19/2015 0:00,FINCHLEY ROAD,CAMDEN,GREATER LONDON,NW36JG,526610,184358
595466,315000,01/09/2015 0:00,WELLESLEY ROAD,CAMDEN,GREATER LONDON,NW54PL,528186,185192
595676,315000,03/03/2015 0:00,HEMSTAL ROAD,CAMDEN,GREATER LONDON,NW62AB,525306,184368
594389,313000,06/09/2015 0:00,BELSIZE GROVE,CAMDEN,GREATER LONDON,NW34XA,527349,184920
927576,312500,12/16/2015 0:00,JUDD STREET,CAMDEN,GREATER LONDON,WC1H9QS,530220,182479
594381,312000,06/22/2015 0:00,BELSIZE GROVE,CAMDEN,GREATER LONDON,NW34UN,527373,184799
927572,311000,12/15/2015 0:00,JUDD STREET,CAMDEN,GREATER LONDON,WC1H9QS,530220,182479
592112,310000,04/30/2015 0:00,CAMDEN HIGH STREET,CAMDEN,GREATER LONDON,NW10LT,529077,183620
593396,310000,02/17/2015 0:00,MINSTER ROAD,CAMDEN,GREATER LONDON,NW23RB,524413,185228
594040,310000,09/02/2015 0:00,MAITLAND PARK ROAD,CAMDEN,GREATER LONDON,NW32EX,527974,184749
594384,310000,06/11/2015 0:00,BELSIZE GROVE,CAMDEN,GREATER LONDON,NW34UN,527373,184799
927492,310000,04/08/2015 0:00,WOBURN PLACE,CAMDEN,GREATER LONDON,WC1H0LP,530098,182164
927497,310000,11/13/2015 0:00,WOBURN PLACE,CAMDEN,GREATER LONDON,WC1H0LR,530098,182164
927499,310000,03/27/2015 0:00,WOBURN PLACE,CAMDEN,GREATER LONDON,WC1H0LW,530098,182164
927502,310000,08/03/2015 0:00,WOBURN PLACE,CAMDEN,GREATER LONDON,WC1H0ND,530098,182164
927505,310000,12/03/2015 0:00,WOBURN PLACE,CAMDEN,GREATER LONDON,WC1H0NF,530098,182164
927512,310000,01/09/2015 0:00,WOBURN PLACE,CAMDEN,GREATER LONDON,WC1H0NJ,530098,182164
927513,310000,01/06/2015 0:00,WOBURN PLACE,CAMDEN,GREATER LONDON,WC1H0NL,530098,182164
927491,307500,12/31/2015 0:00,WOBURN PLACE,CAMDEN,GREATER LONDON,WC1H0LP,530098,182164
594374,307000,04/15/2015 0:00,BELSIZE GROVE,CAMDEN,GREATER LONDON,NW34TU,527373,184973
595186,306000,03/04/2015 0:00,GORDON HOUSE ROAD,CAMDEN,GREATER LONDON,NW51LN,528507,185740
595208,305000,06/01/2015 0:00,WOODSOME ROAD,CAMDEN,GREATER LONDON,NW51RZ,528614,186188
595603,305000,09/23/2015 0:00,SUMATRA ROAD,CAMDEN,GREATER LONDON,NW61PG,525412,184892
912197,305000,12/07/2015 0:00,CONWAY STREET,CAMDEN,GREATER LONDON,W1T6BW,529031,182137
927515,305000,06/03/2015 0:00,WOBURN PLACE,CAMDEN,GREATER LONDON,WC1H0NL,530098,182164
927575,305000,01/14/2015 0:00,JUDD STREET,CAMDEN,GREATER LONDON,WC1H9QS,530220,182479
595887,304000,03/24/2015 0:00,FAIRHAZEL GARDENS,CAMDEN,GREATER LONDON,NW63SR,525971,184583
512319,300000,09/04/2015 0:00,BRECKNOCK ROAD,CAMDEN,GREATER LONDON,N195AD,529357,185607
592571,300000,03/24/2015 0:00,EVERSHOLT STREET,CAMDEN,GREATER LONDON,NW11BA,529227,183310
593014,300000,01/13/2015 0:00,SOUTH VILLAS,CAMDEN,GREATER LONDON,NW19BT,529808,184710
593057,300000,02/04/2015 0:00,MURRAY STREET,CAMDEN,GREATER LONDON,NW19RE,529603,184366
594041,300000,07/07/2015 0:00,MAITLAND PARK ROAD,CAMDEN,GREATER LONDON,NW32EY,527964,184865
595791,300000,06/18/2015 0:00,CANFIELD GARDENS,CAMDEN,GREATER LONDON,NW63DY,525797,184335
596076,300000,05/22/2015 0:00,GREVILLE ROAD,CAMDEN,GREATER LONDON,NW65HY,525588,183511
596099,300000,03/11/2015 0:00,MORTIMER CRESCENT,CAMDEN,GREATER LONDON,NW65NR,525693,183626
927508,300000,12/14/2015 0:00,WOBURN PLACE,CAMDEN,GREATER LONDON,WC1H0NJ,530098,182164
927570,300000,03/02/2015 0:00,JUDD STREET,CAMDEN,GREATER LONDON,WC1H9QS,530220,182479
595406,299950,02/19/2015 0:00,MODBURY GARDENS,CAMDEN,GREATER LONDON,NW53QE,528017,184726
594198,299000,09/10/2015 0:00,FELLOWS ROAD,CAMDEN,GREATER LONDON,NW33JU,527247,184337
927762,297300,09/21/2015 0:00,MACKLIN STREET,CAMDEN,GREATER LONDON,WC2B5ND,530353,181282
927510,297000,08/21/2015 0:00,WOBURN PLACE,CAMDEN,GREATER LONDON,WC1H0NJ,530098,182164
594390,296000,05/15/2015 0:00,BELSIZE GROVE,CAMDEN,GREATER LONDON,NW34XA,527349,184920
927596,295018,07/09/2015 0:00,HUNTER STREET,CAMDEN,GREATER LONDON,WC1N1BL,530282,182451
595893,295000,01/19/2015 0:00,BELSIZE ROAD,CAMDEN,GREATER LONDON,NW64AR,526119,183995
596108,293000,07/06/2015 0:00,MORTIMER CRESCENT,CAMDEN,GREATER LONDON,NW65NT,525693,183626
595857,290000,11/03/2015 0:00,GREENCROFT GARDENS,CAMDEN,GREATER LONDON,NW63PG,525848,184216
927549,288888,09/14/2015 0:00,TAVISTOCK SQUARE,CAMDEN,GREATER LONDON,WC1H9HE,529822,182403
595590,287000,09/25/2015 0:00,MILL LANE,CAMDEN,GREATER LONDON,NW61NJ,524866,185124
594348,285000,04/21/2015 0:00,HAVERSTOCK HILL,CAMDEN,GREATER LONDON,NW34RX,527461,184948
594391,285000,03/27/2015 0:00,BELSIZE GROVE,CAMDEN,GREATER LONDON,NW34XA,527349,184920
595370,285000,02/27/2015 0:00,GRAFTON ROAD,CAMDEN,GREATER LONDON,NW53EJ,528631,184919
596106,285000,01/08/2015 0:00,MORTIMER CRESCENT,CAMDEN,GREATER LONDON,NW65NT,525693,183626
595206,284091,04/07/2015 0:00,ST ALBANS ROAD,CAMDEN,GREATER LONDON,NW51RJ,528705,186466
595895,280000,03/06/2015 0:00,BELSIZE ROAD,CAMDEN,GREATER LONDON,NW64AR,526119,183995
592643,278000,03/16/2015 0:00,STANHOPE STREET,CAMDEN,GREATER LONDON,NW13SB,529060,183026
594186,277000,03/11/2015 0:00,FELLOWS ROAD,CAMDEN,GREATER LONDON,NW33JH,526948,184350
593065,275000,09/18/2015 0:00,AGAR GROVE,CAMDEN,GREATER LONDON,NW19TB,529508,184257
593426,275000,12/17/2015 0:00,FORDWYCH ROAD,CAMDEN,GREATER LONDON,NW23TH,524629,184968
593430,275000,02/23/2015 0:00,FORDWYCH ROAD,CAMDEN,GREATER LONDON,NW23TP,524765,184758
595210,275000,08/14/2015 0:00,WOODSOME ROAD,CAMDEN,GREATER LONDON,NW51RZ,528614,186188
595722,275000,07/03/2015 0:00,NETHERWOOD STREET,CAMDEN,GREATER LONDON,NW62JR,524996,184477
595351,274000,03/10/2015 0:00,RAGLAN STREET,CAMDEN,GREATER LONDON,NW53BX,528911,184950
596101,274000,03/27/2015 0:00,MORTIMER CRESCENT,CAMDEN,GREATER LONDON,NW65NS,525693,183626
512317,273600,12/09/2015 0:00,BRECKNOCK ROAD,CAMDEN,GREATER LONDON,N195AD,529357,185607
596951,271000,12/21/2015 0:00,ABBEY ROAD,CAMDEN,GREATER LONDON,NW80BS,525858,183755
594550,270000,08/13/2015 0:00,FINCHLEY ROAD,CAMDEN,GREATER LONDON,NW36HS,525616,185356
594196,267500,02/24/2015 0:00,FELLOWS ROAD,CAMDEN,GREATER LONDON,NW33JN,527038,184321
595894,266000,06/01/2015 0:00,BELSIZE ROAD,CAMDEN,GREATER LONDON,NW64AR,526119,183995
515662,265000,04/08/2015 0:00,OAKESHOTT AVENUE,CAMDEN,GREATER LONDON,N66DS,528443,186863
595238,265000,12/18/2015 0:00,BARTHOLOMEW ROAD,CAMDEN,GREATER LONDON,NW52AS,529380,184781
595242,265000,11/16/2015 0:00,OSENEY CRESCENT,CAMDEN,GREATER LONDON,NW52BD,529457,185034
596102,265000,10/01/2015 0:00,MORTIMER CRESCENT,CAMDEN,GREATER LONDON,NW65NS,525693,183626
927493,264000,05/22/2015 0:00,WOBURN PLACE,CAMDEN,GREATER LONDON,WC1H0LP,530098,182164
595201,260000,03/12/2015 0:00,ST ALBANS ROAD,CAMDEN,GREATER LONDON,NW51RD,528435,186369
595399,260000,04/24/2015 0:00,PRINCE OF WALES ROAD,CAMDEN,GREATER LONDON,NW53LY,528447,184619
595487,260000,11/23/2015 0:00,DENNINGTON PARK ROAD,CAMDEN,GREATER LONDON,NW61BD,525288,184963
595891,260000,07/27/2015 0:00,BELSIZE ROAD,CAMDEN,GREATER LONDON,NW64AD,525858,183884
596092,260000,07/08/2015 0:00,KILBURN PRIORY,CAMDEN,GREATER LONDON,NW65ND,525683,183446
596097,260000,02/16/2015 0:00,MORTIMER CRESCENT,CAMDEN,GREATER LONDON,NW65NR,525693,183626
927557,260000,12/15/2015 0:00,TAVISTOCK SQUARE,CAMDEN,GREATER LONDON,WC1H9HG,529822,182403
594440,259950,08/03/2015 0:00,FINCHLEY ROAD,CAMDEN,GREATER LONDON,NW35ES,526538,184499
594560,255000,05/08/2015 0:00,FINCHLEY ROAD,CAMDEN,GREATER LONDON,NW36LS,526268,184738
596096,255000,09/14/2015 0:00,MORTIMER CRESCENT,CAMDEN,GREATER LONDON,NW65NR,525693,183626
596107,255000,03/18/2015 0:00,MORTIMER CRESCENT,CAMDEN,GREATER LONDON,NW65NT,525693,183626
595905,253500,03/12/2015 0:00,ABBEY ROAD,CAMDEN,GREATER LONDON,NW64DP,525813,183930
592611,252729,09/11/2015 0:00,COBOURG STREET,CAMDEN,GREATER LONDON,NW12HH,529427,182576
592632,250000,07/29/2015 0:00,DRUMMOND STREET,CAMDEN,GREATER LONDON,NW13HP,529085,182469
592932,250000,06/26/2015 0:00,BRIDGE APPROACH,CAMDEN,GREATER LONDON,NW18BD,527963,184336
594194,250000,11/17/2015 0:00,FELLOWS ROAD,CAMDEN,GREATER LONDON,NW33JH,526948,184350
595224,250000,07/07/2015 0:00,BURGHLEY ROAD,CAMDEN,GREATER LONDON,NW51UH,528918,185753
595494,250000,06/26/2015 0:00,HOLMDALE ROAD,CAMDEN,GREATER LONDON,NW61BJ,525262,185153
595645,250000,02/27/2015 0:00,BLACKBURN ROAD,CAMDEN,GREATER LONDON,NW61RZ,525572,184702
596078,250000,03/06/2015 0:00,GREVILLE ROAD,CAMDEN,GREATER LONDON,NW65JA,525757,183473
596949,250000,06/29/2015 0:00,LANGTRY ROAD,CAMDEN,GREATER LONDON,NW80AJ,525649,183677
927498,250000,12/22/2015 0:00,WOBURN PLACE,CAMDEN,GREATER LONDON,WC1H0LW,530098,182164
927573,250000,06/05/2015 0:00,JUDD STREET,CAMDEN,GREATER LONDON,WC1H9QS,530220,182479
594524,249000,04/13/2015 0:00,FROGNAL,CAMDEN,GREATER LONDON,NW36AR,526239,185128
595688,249000,08/05/2015 0:00,BRASSEY ROAD,CAMDEN,GREATER LONDON,NW62BB,524788,184973
593035,248000,02/02/2015 0:00,ROCHESTER TERRACE,CAMDEN,GREATER LONDON,NW19JN,529109,184521
592086,245000,04/29/2015 0:00,CAMDEN STREET,CAMDEN,GREATER LONDON,NW10DX,529300,183716
595241,245000,12/07/2015 0:00,OSENEY CRESCENT,CAMDEN,GREATER LONDON,NW52BA,529536,184966
594340,240600,03/12/2015 0:00,HAVERSTOCK HILL,CAMDEN,GREATER LONDON,NW34RL,527782,184693
592899,240000,01/30/2015 0:00,MORNINGTON TERRACE,CAMDEN,GREATER LONDON,NW17RT,528816,183522
593351,240000,05/15/2015 0:00,RONDU ROAD,CAMDEN,GREATER LONDON,NW23EY,524146,185365
597008,240000,10/29/2015 0:00,ROWLEY WAY,CAMDEN,GREATER LONDON,NW80SJ,526041,183910
927490,240000,05/22/2015 0:00,WOBURN PLACE,CAMDEN,GREATER LONDON,WC1H0LL,530098,182164
912145,237950,01/16/2015 0:00,CHARLOTTE PLACE,CAMDEN,GREATER LONDON,W1T1SW,529427,181656
596100,235000,05/26/2015 0:00,MORTIMER CRESCENT,CAMDEN,GREATER LONDON,NW65NR,525693,183626
593452,230000,04/24/2015 0:00,SHOOT UP HILL,CAMDEN,GREATER LONDON,NW23XJ,524281,185175
596104,230000,05/15/2015 0:00,MORTIMER CRESCENT,CAMDEN,GREATER LONDON,NW65NT,525693,183626
596950,227300,06/08/2015 0:00,ABBEY ROAD,CAMDEN,GREATER LONDON,NW80BG,525812,183723
927504,227000,09/11/2015 0:00,WOBURN PLACE,CAMDEN,GREATER LONDON,WC1H0NF,530098,182164
595644,225000,02/27/2015 0:00,BLACKBURN ROAD,CAMDEN,GREATER LONDON,NW61RZ,525572,184702
927547,225000,03/19/2015 0:00,THANET STREET,CAMDEN,GREATER LONDON,WC1H9ES,530148,182570
594129,224287,12/16/2015 0:00,BARN FIELD,CAMDEN,GREATER LONDON,NW32UU,527673,185162
594053,220000,05/05/2015 0:00,MANSFIELD ROAD,CAMDEN,GREATER LONDON,NW32HX,528076,185550
594347,220000,01/12/2015 0:00,HAVERSTOCK HILL,CAMDEN,GREATER LONDON,NW34RX,527461,184948
595523,220000,02/17/2015 0:00,FORTUNE GREEN ROAD,CAMDEN,GREATER LONDON,NW61DW,525106,185619
595593,220000,01/19/2015 0:00,MILL LANE,CAMDEN,GREATER LONDON,NW61NL,524931,185144
927550,220000,04/22/2015 0:00,TAVISTOCK SQUARE,CAMDEN,GREATER LONDON,WC1H9HE,529822,182403
595513,218000,04/02/2015 0:00,FORTUNE GREEN ROAD,CAMDEN,GREATER LONDON,NW61DH,525138,185603
597004,215000,08/21/2015 0:00,DORMAN WAY,CAMDEN,GREATER LONDON,NW80SD,526579,184035
